stop_id,stop_name,stop_lat,stop_lon,location_type
1004909,"CRUZ, OSVALDO AV. 2599",-34.6539598222,-58.3821728451,0
1004910,"CRUZ, OSVALDO AV. 2497",-34.6536559956,-58.3809865618,0
1004911,"CRUZ, OSVALDO AV. 2327",-34.6530819977,-58.3787204972,0
1004913,"SAN ANTONIO 894",-34.6525284523,-58.3768765829,0
1004914,"SAN ANTONIO 785",-34.6512817983,-58.3774639131,0
1004915,"SAN ANTONIO 631",-34.6496955672,-58.3780572255,0
1004916,"VIEYTES 1428",-34.6493897245,-58.376898345,0
1004917,"VIEYTES 1670",-34.6527920217,-58.3755488396,0
1004918,"VIEYTES 1900",-34.6554838893,-58.3745687089,0
1004919,"LUJAN 2106",-34.6556868051,-58.374844974,0
1004920,"Parada sin nombre",-34.656496,-58.380296,0
1004921,"LUJAN 2902",-34.6568754099,-58.3870312419,0
1004922,"VELEZ SARSFIELD AV. 1800",-34.6568083367,-58.3884576778,0
1004923,"VELEZ SARSFIELD AV. 1810",-34.6572222415,-58.3884247019,0
1004924,"VELEZ SARSFIELD AV. 1981",-34.6588657188,-58.3883983679,0
1004925,"VELEZ SARSFIELD AV. 1899",-34.6580946274,-58.3885643563,0
1004926,"VELEZ SARSFIELD AV. 1722",-34.6559486558,-58.3885257642,0
1004927,"VELEZ SARSFIELD AV. 1693",-34.6554592269,-58.3887752811,0
1004928,"VELEZ SARSFIELD AV. 1599",-34.6537144779,-58.3889165124,0
1004929,"SASTRE, MARCOS 4804",-34.6164801831,-58.5099294443,0
1004930,"VELEZ SARSFIELD AV. 1400",-34.6511560413,-58.3890124171,0
1004931,"VELEZ SARSFIELD AV. 1300",-34.6496615964,-58.3891313496,0
1004932,"SASTRE, MARCOS 4612",-34.6149783512,-58.5074802668,0
1004933,"VELEZ SARSFIELD AV. 1250",-34.6489690944,-58.3891865407,0
1004934,"VELEZ SARSFIELD AV. 1200",-34.6481746141,-58.3891439687,0
1004935,"SEGUROLA AV. 2410",-34.613942162,-58.5063870011,0
1004936,"SEGUROLA AV. 2208",-34.6159570593,-58.5044586988,0
1004937,"SEGUROLA AV. 2032",-34.6177304343,-58.5027607714,0
1004938,"SEGUROLA AV. 2012",-34.6179005567,-58.5025982548,0
1004939,"LASCANO 4508",-34.6172219783,-58.5034340155,0
1004940,"LASCANO 4514",-34.6172678132,-58.5035207471,0
1004941,"LASCANO 4712",-34.6184403888,-58.5058397145,0
1004943,"LASCANO 5016",-34.6201558065,-58.5089554315,0
1004944,"ALVAREZ JONTE AV. 5095",-34.621767136,-58.5088578074,0
1004945,"ALVAREZ JONTE AV. 5085",-34.6215545991,-58.5086160391,0
1004946,"ALVAREZ JONTE AV. 4995",-34.620702759,-58.5076749991,0
1004947,"ALVAREZ JONTE AV. 4963",-34.6206057521,-58.507488188,0
1004948,"ALVAREZ JONTE AV. 4685",-34.6190939277,-58.5045726991,0
1004949,"ALVAREZ JONTE AV. 4679",-34.6189462227,-58.5042914362,0
1004950,"SEGUROLA AV. 1822",-34.6195766838,-58.5005482531,0
1004951,"SEGUROLA AV. 1714",-34.6203806023,-58.4995505261,0
1004952,"SEGUROLA AV. 1576",-34.621608037,-58.497982536,0
1004953,"SEGUROLA AV. 1410",-34.6229866124,-58.496244245,0
1004954,"SEGUROLA AV. 1408",-34.6229866124,-58.496244245,0
1004955,"CAMARONES 4420",-34.6231863572,-58.4961545278,0
1004956,"CAMARONES 4910",-34.6256655576,-58.5015780168,0
1004957,"CAMARONES 5078",-34.6275736879,-58.5036929725,0
1004958,"MAGARIÑOS CERVANTES, A. 5095",-34.629637808,-58.5042110002,0
1004959,"MAGARIÑOS CERVANTES, A. 4999",-34.6284925528,-58.5029461444,0
1004960,"MAGARIÑOS CERVANTES, A. 4593",-34.62507113,-58.497426938,0
1004961,"SEGUROLA AV. 1312",-34.6238788338,-58.4951169318,0
1004962,"SEGUROLA AV. 1112",-34.6255186035,-58.4930511096,0
1004963,"SEGUROLA AV. 980",-34.6268447413,-58.4913026314,0
1004964,"CARRASCO AV. 724",-34.6293810385,-58.4951368063,0
1004965,"BELAUSTEGUI, LUIS, DR. 4895",-34.6302349834,-58.4979722796,0
1004966,"ESCALADA DE SAN MARTIN, R. 4884",-34.6294757786,-58.4988030581,0
1004967,"ESCALADA DE SAN MARTIN, R. 4718",-34.6281052277,-58.4971466223,0
1004968,"DIAZ, CESAR, GRAL. 4947",-34.6278891531,-58.4980921029,0
1004969,"BERMUDEZ 1191",-34.6265563052,-58.5001231225,0
1004970,"BERMUDEZ 1289",-34.6256916004,-58.5012607299,0
1004971,"BERMUDEZ 1573",-34.6234989789,-58.504130619,0
1004972,"BERMUDEZ 1893",-34.6209021319,-58.5075709412,0
1004973,"LASCANO 4212",-34.6153533159,-58.5000805357,0
1004974,"LASCANO 3818",-34.6128894777,-58.4958119591,0
1004975,"ALVAREZ JONTE AV. 3995",-34.6149237273,-58.4966823695,0
1004976,"ALVAREZ JONTE AV. 4193",-34.6160966064,-58.4988934678,0
1004977,"ALVAREZ JONTE AV. 4481",-34.6178251772,-58.5021618121,0
1004978,"SANABRIA 2121",-34.6171130816,-58.5013287461,0
1004979,"SANABRIA 2385",-34.6144796175,-58.503328485,0
1004980,"SASTRE, MARCOS 4402",-34.613332528,-58.5047235539,0
1004981,"SASTRE, MARCOS 4204",-34.6120755841,-58.5026006647,0
1004982,"SASTRE, MARCOS 4006",-34.6109703884,-58.500744904,0
1004983,"LASCANO 5016",-34.6201558065,-58.5089554315,0
1004984,"MAGARIÑOS CERVANTES, A. 4795",-34.6262148268,-58.5000233718,0
1004986,"BEIRO, FRANCISCO AV. 4265",-34.6054382476,-58.5112773969,0
1004987,"BEIRO, FRANCISCO AV. 4932",-34.6108261935,-58.5197541746,0
1004988,"BEIRO, FRANCISCO AV. 5158",-34.6126831309,-58.5228293061,0
1004989,"BEIRO, FRANCISCO AV. 5279",-34.6137174605,-58.5248097282,0
1004990,"SEGUROLA AV. 2914",-34.6099149896,-58.5098748267,0
1004991,"SEGUROLA AV. 3206",-34.6072706394,-58.5121106796,0
1004992,"BEIRO, FRANCISCO AV. 4776",-34.6096000615,-58.5177444596,0
1004993,"BEIRO, FRANCISCO AV. 4785",-34.609580975,-58.5179694446,0
1004995,"BERMUDEZ 3487",-34.6093953835,-58.5225526769,0
1004996,"CERVANTES 3720",-34.6089254779,-58.5259807981,0
1004997,"CERVANTES 3514",-34.61013528,-58.5244535495,0
1004998,"LASTRA AV. 3685",-34.6086655839,-58.5197282606,0
1004999,"LASTRA AV. 3881",-34.6074768885,-58.5213569206,0
1005000,"LASTRA AV. 3914",-34.6072559103,-58.5218844227,0
1005001,"LASTRA AV. 4010",-34.6066720088,-58.522686064,0
1005002,"LASTRA AV. 4089",-34.6063244847,-58.5229322946,0
1005003,"CARRIL, SALVADOR MARIA DEL AV. 4904",-34.6063407527,-58.5233081524,0
1005004,"CARRIL, SALVADOR MARIA DEL AV. 4889",-34.6060011995,-58.5232290626,0
1005005,"CARRIL, SALVADOR MARIA DEL AV. 4708",-34.6048166087,-58.5208546505,0
1005006,"CARRIL, SALVADOR MARIA DEL AV. 4692",-34.6045993012,-58.5204813882,0
1005007,"NUEVA YORK 4487",-34.6035785506,-58.5173342898,0
1005008,"SEGUROLA AV. 3491",-34.6060874879,-58.5134078455,0
1005009,"SEGUROLA AV. 3687",-34.6044763906,-58.5148741727,0
1005010,"Parada sin nombre",-34.602613,-58.515357,0
1005012,"CHIVILCOY AV. 3312",-34.6035761633,-58.5086530708,0
1005013,"CHIVILCOY AV. 3317",-34.6033388402,-58.5084934678,0
1005014,"BEIRO, FRANCISCO AV. 4038",-34.6040542901,-58.5087182739,0
1005015,"GUALEGUAYCHU 3502",-34.6034092217,-58.5119994989,0
1005016,"SANABRIA 3585",-34.6044670432,-58.5129061512,0
1005017,"SANABRIA 3585",-34.6044670432,-58.5129061512,0
1005018,"SANABRIA 3387",-34.6056791705,-58.5110331637,0
1005019,"SANABRIA 3197",-34.6073471608,-58.5096006819,0
1005020,"SANABRIA 2995",-34.6091743468,-58.5080311245,0
1005021,"SANABRIA 2987",-34.6092379836,-58.5079764758,0
1005022,"IRIARTE, GRAL. AV. 2500",-34.6497863807,-58.3813624483,0
1005023,"IRIARTE, GRAL. AV. 2802",-34.6506260924,-58.3857804699,0
1005024,"IRIARTE, GRAL. AV. 2622",-34.6500444751,-58.3827712998,0
1005025,"ARTIGAS, JOSE GERVASIO, GRAL. 5142",-34.579853977,-58.5010183801,0
1005026,"ARTIGAS, JOSE GERVASIO, GRAL. 5018",-34.5807812076,-58.5001784212,0
1005027,"DE LOS CONSTITUYENTES AV. 5491",-34.5753801547,-58.5004658866,0
1005028,"DE LOS CONSTITUYENTES AV. 5285",-34.5769148554,-58.4984877746,0
1005029,"BUCARELLI 2583",-34.5742954246,-58.4898087833,0
1005030,"BUCARELLI 2395",-34.5755588255,-58.4881771912,0
1005031,"BUCARELLI 2347",-34.5758949831,-58.4878905323,0
1005033,"BUCARELLI 1985",-34.5797191103,-58.4846222231,0
1005034,"IRIARTE, GRAL. AV. 2208",-34.6493154542,-58.3785935282,0
1005035,"ECHEVERRIA 5285",-34.5804139782,-58.4837366005,0
1005036,"ECHEVERRIA 5225",-34.5802075745,-58.4833736162,0
1005039,"TRIUNVIRATO AV. 4289",-34.577592286,-58.4811241759,0
1005040,"TRIUNVIRATO AV. 4308",-34.5773833038,-58.4817539603,0
1005041,"Parada sin nombre",-34.57721,-58.481946,0
1005042,"Parada sin nombre",-34.577114,-58.482106,0
1005043,"TRIUNVIRATO AV. 4374",-34.5768855816,-58.4824998896,0
1005044,"TRIUNVIRATO AV. 4479",-34.5758109358,-58.48377976,0
1005045,"TRIUNVIRATO AV. 4487",-34.5757581433,-58.4838586882,0
1005046,"TRIUNVIRATO AV. 4516",-34.5754462754,-58.48472177,0
1005047,"TRIUNVIRATO AV. 4612",-34.5749166414,-58.4856531779,0
1005048,"TRIUNVIRATO AV. 4622",-34.5748649404,-58.4857391765,0
1005049,"IRIARTE, GRAL. 2035",-34.6487302074,-58.3762417875,0
1005050,"TRIUNVIRATO AV. 4630",-34.5748051296,-58.4858386647,0
1005051,"TRIUNVIRATO AV. 4636",-34.5747338117,-58.4859572931,0
1005052,"TRIUNVIRATO AV. 4894",-34.5731587589,-58.4879869629,0
1005053,"HERRERA 1949",-34.6491756771,-58.3748071426,0
1005054,"TRIUNVIRATO AV. 4884",-34.5732345458,-58.4878894884,0
1005055,"HERRERA 1801",-34.6473518094,-58.375343437,0
1005056,"HERRERA 1871",-34.6481652447,-58.3751058381,0
1005057,"TRIUNVIRATO AV. 4848",-34.5733006335,-58.4878044885,0
1005058,"HERRERA 1863",-34.6480892814,-58.3751287316,0
1005059,"HERRERA 1793",-34.6469365305,-58.375452358,0
1005060,"TRIUNVIRATO AV. 4842",-34.5733990538,-58.4876779031,0
1005061,"HERRERA 1739",-34.6464623614,-58.3755727922,0
1005062,"HERRERA 1500",-34.6444705059,-58.3760865675,0
1005063,"HERRERA 1563",-34.6448697213,-58.3759790707,0
1005064,"TRIUNVIRATO AV. 4820",-34.5734929815,-58.4875570955,0
1005066,"HERRERA 800",-34.6381449492,-58.3776796578,0
1005067,"TRIUNVIRATO AV. 2982",-34.5847788763,-58.4645972221,0
1005068,"HERRERA 1073",-34.640189206,-58.3772422896,0
1005072,"HERRERA 789",-34.6380316027,-58.3777822553,0
1005073,"TRIUNVIRATO AV. 5312",-34.5702630886,-58.4915866082,0
1005074,"HERRERA 591",-34.6365203401,-58.3782546719,0
1005075,"HERRERA 197",-34.6326241573,-58.3794566596,0
1005077,"CASEROS AV. 1036",-34.6288845887,-58.3781836197,0
1005078,"TRIUNVIRATO AV. 5570",-34.5676483688,-58.4936112966,0
1005079,"MONTES DE OCA, MANUEL AV. 40",-34.6289090783,-58.3776099878,0
1005080,"MONTES DE OCA, MANUEL AV. 40",-34.6289090783,-58.3776099878,0
1005083,"TRIUNVIRATO AV. 5584",-34.5675164172,-58.4937143649,0
1005084,"CASEROS AV. 900",-34.6278810482,-58.3764590525,0
1005085,"CASEROS AV. 828",-34.6275660039,-58.3758824252,0
1005086,"CASEROS AV. 528",-34.6268363964,-58.3729458184,0
1005087,"TRIUNVIRATO AV. 5720",-34.56604248,-58.4948602577,0
1005088,"CASEROS AV. 514",-34.626835758,-58.3728480761,0
1005089,"CASEROS AV. 471",-34.626623077,-58.3720854137,0
1005090,"CASEROS AV. 493",-34.6266419903,-58.372413868,0
1005091,"TRIUNVIRATO AV. 5868",-34.5640001419,-58.4963372665,0
1005092,"BOLIVAR 1763",-34.6288491766,-58.3722202261,0
1005093,"CULLEN 5497",-34.575141588,-58.4920790815,0
1005094,"BOLIVAR 1763",-34.6288491766,-58.3722202261,0
1005095,"CULLEN 5367",-34.5744556648,-58.4908340139,0
1005096,"PIEDRAS 1800",-34.6295681704,-58.3736861021,0
1005097,"PIEDRAS 1600",-34.6271917942,-58.3755764904,0
1005098,"CULLEN 5295",-34.573942484,-58.4898967731,0
1005099,"CULLEN 5091",-34.5728227142,-58.4878632965,0
1005100,"CASEROS AV. 795",-34.627159942,-58.3754858319,0
1005101,"CASEROS AV. 751",-34.6269349562,-58.3750323252,0
1005102,"ROOSEVELT FRANKLIN D. AV. 5085",-34.5734490828,-58.4871204018,0
1005104,"TACUARI 1897",-34.630355548,-58.3744652069,0
1005105,"ECHEVERRIA 5683",-34.5826118087,-58.4876069519,0
1005106,"CASEROS AV. 971",-34.6282348544,-58.3774724406,0
1005108,"CASEROS AV. 983",-34.6283562147,-58.3776948871,0
1005109,"FINOCHIETTO ENRIQUE DR. 922",-34.6299207658,-58.3774739514,0
1005111,"HORNOS, GRAL. 298",-34.6315200376,-58.3781407099,0
1005113,"MONTES DE OCA, MANUEL AV. 273",-34.6316216686,-58.3765252966,0
1005115,"MONTES DE OCA, MANUEL AV. 348",-34.6326702589,-58.3758803236,0
1005116,"ECHEVERRIA 4975",-34.5780828511,-58.4798181255,0
1005118,"MONTES DE OCA, MANUEL AV. 391",-34.6330621894,-58.375975632,0
1005119,"MONTES DE OCA, MANUEL AV. 402",-34.6332633843,-58.3757897212,0
1005120,"NOGOYA 2497",-34.5988733344,-58.4850329387,0
1005122,"MONTES DE OCA, MANUEL AV. 454",-34.6338105536,-58.375602709,0
1005123,"MONTEAGUDO 36",-34.6377395717,-58.4054337323,0
1005124,"BEIRO, FRANCISCO AV. 4750",-34.6093815655,-58.517389757,0
1005125,"MONTEAGUDO 106",-34.6384474243,-58.405296428,0
1005127,"DESAGUADERO 3495",-34.6098826169,-58.5178941473,0
1005128,"MONTEAGUDO 98",-34.6382201697,-58.4053394943,0
1005129,"CARRIL, SALVADOR MARIA DEL AV. 4510",-34.6032423556,-58.5183030827,0
1005130,"Parada sin nombre",-34.605639,-58.511107,0
1005131,"GUALEGUAYCHU 3108",-34.6066792213,-58.5090430515,0
1005132,"GUALEGUAYCHU 3308",-34.6049225163,-58.5106145043,0
1005133,"ALVAREZ THOMAS AV. 2991",-34.5728171691,-58.4814341856,0
1005134,"ALVAREZ THOMAS AV. 2973",-34.5729508677,-58.481259422,0
1005135,"ALVAREZ THOMAS AV. 2795",-34.5742691671,-58.4795068778,0
1005136,"ALVAREZ THOMAS AV. 2587",-34.57599656,-58.4771350589,0
1005137,"PLAZA 2412",-34.568934441,-58.4758132983,0
1005138,"UGARTE, MANUEL 3612",-34.5627517839,-58.4741666185,0
1005139,"UGARTE, MANUEL 3795",-34.5636290185,-58.4758164218,0
1005140,"UGARTE, MANUEL 3816",-34.5639081523,-58.4760782087,0
1005141,"NAHUEL HUAPI 4102",-34.5656208524,-58.4789053042,0
1005145,"NAHUEL HUAPI 4406",-34.5673542254,-58.4817610664,0
1005147,"MONTEAGUDO 210",-34.6397571989,-58.4050602094,0
1005148,"MONTEAGUDO 216",-34.6398813215,-58.4050339566,0
1005149,"USPALLATA 3031",-34.6401826626,-58.4054697226,0
1005150,"USPALLATA 3036",-34.6402729295,-58.4058261147,0
1005151,"MONTEAGUDO 308",-34.6412916298,-58.4047633239,0
1005152,"CHUTRO, PEDRO, PROF., DR. 3006",-34.6421757923,-58.4048961492,0
1005153,"CHUTRO, PEDRO, PROF., DR. 2987",-34.642029605,-58.4044076791,0
1005154,"ZAVALETA 393",-34.6414487496,-58.4028088859,0
1005155,"ZAVALETA 397",-34.6414808919,-58.402801701,0
1005156,"ZAVALETA 170",-34.6387688656,-58.4032917533,0
1005157,"PATAGONES 2906",-34.6380517445,-58.4036979618,0
1005158,"PATAGONES 2808",-34.6377110785,-58.4020035757,0
1005159,"PATAGONES 2710",-34.637390174,-58.4003465716,0
1005160,"PATAGONES 2600",-34.637017216,-58.3983609075,0
1005161,"GARCIA, MANUEL 18",-34.635877468,-58.3972869246,0
1005162,"COLONIA AV. 195",-34.6380292985,-58.3981765947,0
1005163,"COLONIA AV. 391",-34.6408126779,-58.397065168,0
1005165,"MONTEAGUDO 476",-34.6429435256,-58.4044308303,0
1005166,"CORTEJARENA, JOSE A. 2997",-34.6432890687,-58.404126405,0
1005167,"ZAVALETA 491",-34.6429136529,-58.4024774029,0
1005168,"MONTEAGUDO 800",-34.6463430743,-58.4037602515,0
1005169,"IGUAZU 510",-34.6437994483,-58.4056926403,0
1005170,"IGUAZU 422",-34.6425339548,-58.4059643361,0
1005171,"CHUTRO, PEDRO, PROF., DR. 3189",-34.6423891742,-58.4071697424,0
1005172,"ATUEL 500",-34.6436475595,-58.4071029961,0
1005173,"ATUEL 693",-34.6456142284,-58.4068324517,0
1005174,"IGUAZU 702",-34.6455962111,-58.4053213403,0
1005175,"GRITO DE ASENCIO 3168",-34.6468352485,-58.4060732668,0
1005176,"GRITO DE ASENCIO 3426",-34.6474021873,-58.4094725061,0
1005177,"PEPIRI 961",-34.6491139013,-58.4088233201,0
1005178,"PEPIRI 398",-34.6424139966,-58.4091944703,0
1005179,"CHUTRO, PEDRO, PROF., DR. 3321",-34.642695252,-58.4094284131,0
1005181,"PEPIRI 231",-34.6406211641,-58.4090026763,0
1005182,"ARANGUREN, JUAN F., DR. 3997",-34.6285530074,-58.4854078685,0
1005183,"ARANGUREN, JUAN F., DR. 3695",-34.627509277,-58.4811830146,0
1005184,"ARANGUREN, JUAN F., DR. 3495",-34.6269982217,-58.4791962547,0
1005192,"BAHIA BLANCA 1191",-34.6228204226,-58.4869867113,0
1005193,"BAHIA BLANCA 1495",-34.6202346746,-58.4902347324,0
1005194,"BAHIA BLANCA 1697",-34.6185159141,-58.4923961049,0
1005195,"BAHIA BLANCA 1995",-34.6159209161,-58.4956356155,0
1005196,"BAHIA BLANCA 2497",-34.6109458127,-58.5004360191,0
1005197,"SANABRIA 1895",-34.6190655908,-58.4990368113,0
1005198,"SANABRIA 1693",-34.6206512483,-58.4970417723,0
1005199,"SANABRIA 1581",-34.6216016712,-58.4958463268,0
1005200,"MAGARIÑOS CERVANTES, A. 4287",-34.6230185765,-58.4939267766,0
1005202,"MAGARIÑOS CERVANTES, A. 4391",-34.6237683054,-58.4948317443,0
1005205,"NAHUEL HUAPI 4622",-34.5684967193,-58.4836475691,0
1005207,"CAPDEVILA 3497",-34.5644040721,-58.4943284221,0
1005208,"CAPDEVILA 3393",-34.5657686553,-58.4933324415,0
1005209,"CAPDEVILA 3187",-34.5679820895,-58.4916287216,0
1005210,"DIAZ COLODRERO 2785",-34.570852294,-58.4877715925,0
1005211,"DIAZ COLODRERO 2593",-34.5723854557,-58.4865375149,0
1005212,"DIAZ COLODRERO 2585",-34.5724584865,-58.4864788667,0
1005214,"Parada sin nombre",-34.5694881478,-58.4888539525,0
1005215,"BUCARELLI 3197",-34.5690390384,-58.4940526688,0
1005216,"ANDONAEGUI 3410",-34.5673505215,-58.4971119288,0
1005218,"CAMARONES 4080",-34.6206336277,-58.4930255704,0
1005219,"CAMARONES 3904",-34.6194396176,-58.4915944094,0
1005220,"MAGARIÑOS CERVANTES, A. 4145",-34.6219253721,-58.4925981508,0
1005221,"GUALEGUAYCHU 1210",-34.6239708531,-58.4911544195,0
1005222,"GUALEGUAYCHU 1110",-34.6248597638,-58.4900420066,0
1005223,"SANABRIA 1085",-34.6249623226,-58.491626197,0
1005224,"SANABRIA 1395",-34.6231992407,-58.4938389346,0
1005225,"MERCEDES 695",-34.6267140854,-58.4863269423,0
1005226,"CONCORDIA 885",-34.6235992843,-58.4795991548,0
1005227,"BAHIA BLANCA 2387",-34.6121906619,-58.4993161248,0
1005228,"MERCEDES 695",-34.6267140854,-58.4863269423,0
1005229,"BAHIA BLANCA 885",-34.6248713533,-58.4843935089,0
1005230,"GAONA AV. 4363",-34.625446834,-58.4849619254,0
1005231,"GAONA AV. 4592",-34.6266869875,-58.4875191431,0
1005232,"GAONA AV. 4631",-34.626777557,-58.4881998413,0
1005234,"GAONA AV. 4779",-34.6274798099,-58.4899129269,0
1005235,"MORON 4610",-34.63061287,-58.4936595963,0
1005236,"MORON 4410",-34.6296417096,-58.4916170096,0
1005237,"MORON 4206",-34.6285317899,-58.4893431421,0
1005238,"MORON 4010",-34.627695888,-58.4861284228,0
1005239,"MORON 3708",-34.6267154682,-58.4820772928,0
1005241,"MORON 3220",-34.6253296133,-58.4767528447,0
1005242,"LAMARCA, EMILIO 408",-34.6281069096,-58.4788699624,0
1005243,"AVELLANEDA AV. 3418",-34.6281257799,-58.4778210206,0
1005244,"AVELLANEDA AV. 3710",-34.6289264661,-58.4810538451,0
1005245,"AVELLANEDA AV. 3910",-34.6296107275,-58.4837946011,0
1005246,"AVELLANEDA AV. 4102",-34.6302231384,-58.4862566813,0
1005247,"MONTES DE OCA, MANUEL AV. 259",-34.6316216686,-58.3765252966,0
1005248,"MONTES DE OCA, MANUEL AV. 169",-34.6310465893,-58.3767667499,0
1005249,"MONTES DE OCA, MANUEL AV. 308",-34.6323593737,-58.3759885992,0
1005250,"IRIARTE, GRAL. AV. 2793",-34.6504022479,-58.3854194303,0
1005251,"IRIARTE, GRAL. AV. 2581",-34.649810834,-58.3823450271,0
1005252,"IRIARTE, GRAL. AV. 2187",-34.6491501713,-58.3780250628,0
1005254,"VIEYTES 1309",-34.6480678483,-58.37753614,0
1005255,"CALIFORNIA 2580",-34.6491179159,-58.3825731106,0
1005256,"IRIARTE, GRAL. 1849",-34.6484001091,-58.3744124588,0
1005258,"HORNOS, GRAL. 1931",-34.6486699622,-58.3736628415,0
1005259,"IRIARTE, GRAL. 1677",-34.648053232,-58.3724973705,0
1005260,"IRIARTE, GRAL. 1649",-34.6479853125,-58.3721209543,0
1005261,"IRIARTE, GRAL. 1649",-34.6479853125,-58.3721209543,0
1005262,"IRIARTE, GRAL. 1499",-34.647666699,-58.3703481414,0
1005264,"REGIMIENTO DE PATRICIOS AV. 1880",-34.6476035319,-58.3680578955,0
1005265,"REGIMIENTO DE PATRICIOS AV. 1774",-34.6460241988,-58.3682890648,0
1005266,"BERMUDEZ 3681",-34.6082287905,-58.5240277572,0
1005267,"REGIMIENTO DE PATRICIOS AV. 1574",-34.6444294558,-58.3685250905,0
1005268,"REGIMIENTO DE PATRICIOS AV. 1516",-34.6440683494,-58.3685814776,0
1005269,"REGIMIENTO DE PATRICIOS AV. 1510",-34.6439982077,-58.3685914617,0
1005270,"REGIMIENTO DE PATRICIOS AV. 1186",-34.6408819408,-58.3690540324,0
1005271,"REGIMIENTO DE PATRICIOS AV. 1166",-34.6407293121,-58.3690774883,0
1005272,"REGIMIENTO DE PATRICIOS AV. 1156",-34.6406529978,-58.3690892162,0
1005273,"REGIMIENTO DE PATRICIOS AV. 1142",-34.6405461577,-58.3691056353,0
1005274,"GUTIERREZ, RICARDO 3226",-34.6017626826,-58.4955651963,0
1005275,"REGIMIENTO DE PATRICIOS AV. 980",-34.6389096735,-58.3693598233,0
1005276,"REGIMIENTO DE PATRICIOS AV. 950",-34.6386735373,-58.3693964014,0
1005277,"REGIMIENTO DE PATRICIOS AV. 716",-34.63673035,-58.3696943195,0
1005278,"REGIMIENTO DE PATRICIOS AV. 696",-34.6363443918,-58.3697562029,0
1005279,"REGIMIENTO DE PATRICIOS AV. 660",-34.6361443144,-58.3697872046,0
1005280,"REGIMIENTO DE PATRICIOS AV. 620",-34.6357771692,-58.3698440974,0
1005281,"REGIMIENTO DE PATRICIOS AV. 374",-34.6333326405,-58.3702095858,0
1005282,"REGIMIENTO DE PATRICIOS AV. 338",-34.6330989665,-58.3702379949,0
1005283,"REGIMIENTO DE PATRICIOS AV. 322",-34.6329518456,-58.370256575,0
1005284,"REGIMIENTO DE PATRICIOS AV. 312",-34.6328558093,-58.3702662698,0
1005285,"REGIMIENTO DE PATRICIOS AV. 306",-34.63278463,-58.3702734554,0
1005286,"REGIMIENTO DE PATRICIOS AV. 116",-34.6310180193,-58.3704396639,0
1005287,"REGIMIENTO DE PATRICIOS AV. 70",-34.6302802938,-58.370507319,0
1005288,"REGIMIENTO DE PATRICIOS AV. 52",-34.6300955583,-58.3705234168,0
1005289,"REGIMIENTO DE PATRICIOS AV. 38",-34.6299473004,-58.3705363359,0
1005290,"GARCIA, MARTIN AV. 288",-34.6282564761,-58.3692857958,0
1005291,"GARCIA, MARTIN AV. 288",-34.6282564761,-58.3692857958,0
1005292,"Parada sin nombre",-34.6272886067,-58.3684623657,0
1005293,"Parada sin nombre",-34.627518,-58.368647,0
1005294,"TINOGASTA 4286",-34.607696122,-58.507666991,0
1005295,"Parada sin nombre",-34.628914,-58.37014,0
1005296,"Parada sin nombre",-34.629215,-58.370452,0
1005297,"GARCIA, MARTIN AV. 464",-34.6302694736,-58.3712970888,0
1005298,"GARCIA, MARTIN AV. 464",-34.6302694736,-58.3712970888,0
1005299,"GARCIA, MARTIN AV. 464",-34.6302694736,-58.3712970888,0
1005300,"REGIMIENTO DE PATRICIOS AV. 63",-34.6303461266,-58.3706534458,0
1005303,"REGIMIENTO DE PATRICIOS AV. 365",-34.6333340658,-58.3703698174,0
1005304,"REGIMIENTO DE PATRICIOS AV. 393",-34.6335071362,-58.3703473388,0
1005305,"REGIMIENTO DE PATRICIOS AV. 437",-34.6340098609,-58.3702774953,0
1005306,"REGIMIENTO DE PATRICIOS AV. 471",-34.6342973342,-58.3702331399,0
1005307,"REGIMIENTO DE PATRICIOS AV. 673",-34.6361976407,-58.3699338596,0
1005308,"REGIMIENTO DE PATRICIOS AV. 741",-34.6368157458,-58.3698402126,0
1005309,"REGIMIENTO DE PATRICIOS AV. 765",-34.6370238041,-58.3698079928,0
1005310,"REGIMIENTO DE PATRICIOS AV. 787",-34.6371690301,-58.3697855031,0
1005311,"TINOGASTA 3702",-34.6038946772,-58.5012531471,0
1005312,"REGIMIENTO DE PATRICIOS AV. 931",-34.6384392644,-58.3695855778,0
1005313,"REGIMIENTO DE PATRICIOS AV. 945",-34.6385960747,-58.369561288,0
1005314,"REGIMIENTO DE PATRICIOS AV. 967",-34.6388253753,-58.3695257692,0
1005315,"REGIMIENTO DE PATRICIOS AV. 969",-34.6388253753,-58.3695257692,0
1005316,"REGIMIENTO DE PATRICIOS AV. 1135",-34.6407654772,-58.3692273311,0
1005317,"REGIMIENTO DE PATRICIOS AV. 1125",-34.640723661,-58.3692337573,0
1005318,"REGIMIENTO DE PATRICIOS AV. 1173",-34.6409243787,-58.3692029114,0
1005319,"REGIMIENTO DE PATRICIOS AV. 1353",-34.6426399906,-58.3689470866,0
1005320,"REGIMIENTO DE PATRICIOS AV. 1445",-34.6433960392,-58.3688355727,0
1005321,"REGIMIENTO DE PATRICIOS AV. 1469",-34.6435141601,-58.3688180064,0
1005322,"REGIMIENTO DE PATRICIOS AV. 1491",-34.6436616452,-58.3687970512,0
1005323,"REGIMIENTO DE PATRICIOS AV. 1565",-34.6443661016,-58.3686916383,0
